COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION;ENDPOINT_NAME;DATA_SOURCE;TEAM
fecha_creacion;6;F;F;F;F;timestamp;M_OCASION;fn_transform_DatetimeMagic(feccrea,horacrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;8;F;F;F;F;timestamp;M_OCASION;fn_transform_DatetimeMagic(fecmodi,horamodi,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_OCASION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_ocasion_consumo;0;F;T;F;F;string;M_OCASION;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_OCASION;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_OCASION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;7;F;F;F;F;string;M_OCASION;fn_transform_ClearString(usuacrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;9;F;F;F;F;string;M_OCASION;fn_transform_ClearString(usuamodi);PEBDDATA2;apdayc;sofia
cod_ng1;4;F;F;F;F;string;M_NG3;fn_transform_ClearString(departamen);PEBDDATA2;apdayc;sofia
cod_ng2;5;F;F;F;F;string;M_NG3;fn_transform_ClearString(provincia);PEBDDATA2;apdayc;sofia
cod_ng3;6;F;F;F;F;string;M_NG3;fn_transform_ClearString(distrito);PEBDDATA2;apdayc;sofia
cod_zona_postal;8;F;F;F;F;string;M_NG3;fn_transform_ClearString(zonapostal);PEBDDATA2;apdayc;sofia
desc_ng3;7;F;F;F;F;string;M_NG3;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;9;F;F;F;F;timestamp;M_NG3;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;11;F;F;F;F;timestamp;M_NG3;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_ng1;1;F;F;F;F;string;M_NG3;fn_transform_Concatenate(pais,departamen);PEBDDATA2;apdayc;sofia
id_ng2;2;F;F;F;F;string;M_NG3;fn_transform_Concatenate(pais,departamen,provincia);PEBDDATA2;apdayc;sofia
id_ng3;0;F;T;F;F;string;M_NG3;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_pais;3;F;F;F;T;string;M_NG3;fn_transform_ClearString(pais);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_NG3;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_NG3;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;10;F;F;F;F;string;M_NG3;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;12;F;F;F;F;string;M_NG3;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_almacen;20;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(emisor);PEBDDATA2;apdayc;sofia
cod_cliente;34;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(cliente);PEBDDATA2;apdayc;sofia
cod_compania;18;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_comprobante_origen;32;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(origcomvta);PEBDDATA2;apdayc;sofia
cod_documento_almacen;27;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(docucomalm);PEBDDATA2;apdayc;sofia
cod_documento_pedido;25;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(docupedido);PEBDDATA2;apdayc;sofia
cod_documento_venta;21;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(docucomvta);PEBDDATA2;apdayc;sofia
cod_documento_venta_referencia;51;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(docucomvtr);PEBDDATA2;apdayc;sofia
cod_estado_comprobante;38;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(stscomvta);PEBDDATA2;apdayc;sofia
cod_forma_pago;50;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(fopagcomv);PEBDDATA2;apdayc;sofia
cod_fuerza_venta;48;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(codfvtas,$0);PEBDDATA2;apdayc;sofia
cod_lista_precio;36;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(listprecov);PEBDDATA2;apdayc;sofia
cod_modulo;41;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(modulo);PEBDDATA2;apdayc;sofia
cod_moneda;44;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(moneda);PEBDDATA2;apdayc;sofia
cod_motivo_rechazo;49;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(motirecha);PEBDDATA2;apdayc;sofia
cod_procedimiento;37;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(proccomvta);PEBDDATA2;apdayc;sofia
cod_ruta;40;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(ruta);PEBDDATA2;apdayc;sofia
cod_sucursal;19;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_supervisor;42;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(supervisor);PEBDDATA2;apdayc;sofia
cod_vendedor;35;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(vendedor);PEBDDATA2;apdayc;sofia
cod_zona;39;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(zonadist);PEBDDATA2;apdayc;sofia
fecha_anulacion;47;F;F;F;F;date;T_DOCUMENTO_VENTA;fn_transform_DateMagic(fecanul,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
fecha_creacion;55;F;F;F;F;timestamp;T_DOCUMENTO_VENTA;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_emision;29;F;F;F;F;date;T_DOCUMENTO_VENTA;fn_transform_DateMagic(feccompvta,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
fecha_liquidacion;31;F;F;F;F;date;T_DOCUMENTO_VENTA;fn_transform_DateMagic(fecliquida,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
fecha_modificacion;57;F;F;F;F;timestamp;T_DOCUMENTO_VENTA;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_pedido;30;F;F;F;F;date;T_DOCUMENTO_VENTA;fn_transform_DateMagic(fecpediori,yyyy-MM-dd,to_Null);PEBDDATA2;apdayc;sofia
flg_facglob;54;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ByteMagic(flgfacglob,$F);PEBDDATA2;apdayc;sofia
flg_refact;53;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ByteMagic(flgrefact,$F);PEBDDATA2;apdayc;sofia
id_almacen;3;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,emisor);PEBDDATA2;apdayc;sofia
id_cliente;10;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,cliente);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_almacen;8;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,emisor,docucomalm,nrocomalm);PEBDDATA2;apdayc;sofia
id_documento_pedido;6;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,emisor,docupedido,nropedido);PEBDDATA2;apdayc;sofia
id_documento_pedido_cliente;7;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,emisor,docupedido,nropedido,cliente);PEBDDATA2;apdayc;sofia
id_documento_venta;0;F;T;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_estado_documento;17;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,docucomvta,stscomvta);PEBDDATA2;apdayc;sofia
id_forma_pago;16;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,fopagcomv);PEBDDATA2;apdayc;sofia
id_fuerza_venta;15;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,codfvtas);PEBDDATA2;apdayc;sofia
id_modulo;14;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,codfvtas,modulo);PEBDDATA2;apdayc;sofia
id_ruta;13;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,codfvtas,ruta);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_tipo_documento;4;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,docucomvta);PEBDDATA2;apdayc;sofia
id_tipo_documento_pedido;5;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,docupedido);PEBDDATA2;apdayc;sofia
id_vendedor;11;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,vendedor);PEBDDATA2;apdayc;sofia
id_visita;9;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(fn_transform_ClearString(compania),fn_transform_DateMagic(fecpediori,yyyyMMdd,1900-01-01),fn_transform_ClearString(codfvtas),fn_transform_ClearString(cliente));PEBDDATA2;apdayc;sofia
id_zona;12;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_Concatenate(compania,sucursal,zonadist);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_DOCUMENTO_VENTA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
nro_comprobante;43;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(comprobant);PEBDDATA2;apdayc;sofia
nro_comprobante_origen;33;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(nrocomorig);PEBDDATA2;apdayc;sofia
nro_documento_almacen;28;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(nrocomalm);PEBDDATA2;apdayc;sofia
nro_documento_pedido;26;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(nropedido);PEBDDATA2;apdayc;sofia
nro_documento_venta;22;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(nrocomvta);PEBDDATA2;apdayc;sofia
nro_documento_venta_referencia;52;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(nrocomref);PEBDDATA2;apdayc;sofia
nro_preimpreso;24;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(nropricovt);PEBDDATA2;apdayc;sofia
nro_serie;23;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(sercomvta);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_DOCUMENTO_VENTA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_DOCUMENTO_VENTA;fn_transform_Date_to_String(fn_transform_DateMagic(fecliquida,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
tipo_cambio_me;46;F;F;F;F;double;T_DOCUMENTO_VENTA;tcadolar;PEBDDATA2;apdayc;sofia
tipo_cambio_mn;45;F;F;F;F;double;T_DOCUMENTO_VENTA;tcsoladol;PEBDDATA2;apdayc;sofia
usuario_creacion;56;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;58;F;F;F;F;string;T_DOCUMENTO_VENTA;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;4;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;6;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(docuproced);PEBDDATA2;apdayc;sofia
cod_procedimiento;5;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(procedim);PEBDDATA2;apdayc;sofia
cod_tipo_operacion;10;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(tipproc);PEBDDATA2;apdayc;sofia
desc_procedimiento;7;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(descproce1);PEBDDATA2;apdayc;sofia
desc_procedimiento_corto;8;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(descproce2);PEBDDATA2;apdayc;sofia
es_activo;9;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(stsproced);PEBDDATA2;apdayc;sofia
fecha_creacion;11;F;F;F;F;timestamp;M_PROCEDIMIENTO;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;13;F;F;F;F;timestamp;M_PROCEDIMIENTO;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_PROCEDIMIENTO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_transaccion;2;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_Concatenate(compania,docuproced);PEBDDATA2;apdayc;sofia
id_procedimiento;0;F;T;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_tipo_operacion;3;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(tipproc);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_PROCEDIMIENTO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_PROCEDIMIENTO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;12;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;14;F;F;F;F;string;M_PROCEDIMIENTO;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_ng1;2;F;F;F;F;string;M_NG1;fn_transform_ClearString(departamen);PEBDDATA2;apdayc;sofia
desc_ng1;3;F;F;F;F;string;M_NG1;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;4;F;F;F;F;timestamp;M_NG1;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;6;F;F;F;F;timestamp;M_NG1;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_ng1;0;F;T;F;F;string;M_NG1;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_pais;1;F;F;F;T;string;M_NG1;fn_transform_ClearString(pais);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_NG1;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_NG1;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;5;F;F;F;F;string;M_NG1;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;7;F;F;F;F;string;M_NG1;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cantidad_botellas;21;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;qbotpedid;PEBDDATA2;apdayc;sofia
cantidad_botellas_adicional;22;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;qbotadici;PEBDDATA2;apdayc;sofia
cantidad_botellas_asignada;24;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;qbotasigp;PEBDDATA2;apdayc;sofia
cantidad_cajas;20;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;qcajpedid;PEBDDATA2;apdayc;sofia
cantidad_cajas_asignada;23;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;qcajasigp;PEBDDATA2;apdayc;sofia
cod_almacen_emisor;12;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(emisor);PEBDDATA2;apdayc;sofia
cod_articulo;15;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(articulo);PEBDDATA2;apdayc;sofia
cod_centro_distribucion;26;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(discendist);PEBDDATA2;apdayc;sofia
cod_cliente;16;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(cliente);PEBDDATA2;apdayc;sofia
cod_compania;10;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;13;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;docupedido;PEBDDATA2;apdayc;sofia
cod_estado_pedido;37;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;stspedido;PEBDDATA2;apdayc;sofia
cod_lista_precios;30;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;listprec;PEBDDATA2;apdayc;sofia
cod_modulo;29;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(modulo);PEBDDATA2;apdayc;sofia
cod_procedimiento;17;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(procpedido);PEBDDATA2;apdayc;sofia
cod_ruta_distribucion;28;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;ruta;PEBDDATA2;apdayc;sofia
cod_sucursal;11;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_tipo_documento_almacen;35;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;docucomalm;PEBDDATA2;apdayc;sofia
cod_zona_distribucion;27;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;zonadist;PEBDDATA2;apdayc;sofia
fecha_creacion;59;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;61;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_pedido;19;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
flg_extraruta;57;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;flgextrta;PEBDDATA2;apdayc;sofia
flgasignac;25;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;flgasignac;PEBDDATA2;apdayc;sofia
id_almacen_emisor;3;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,sucursal,emisor);PEBDDATA2;apdayc;sofia
id_articulo;6;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,articulo);PEBDDATA2;apdayc;sofia
id_cliente;7;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,cliente);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_pedido;4;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,sucursal,emisor,docupedido,nropedido);PEBDDATA2;apdayc;sofia
id_documento_pedido_cliente;5;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,sucursal,emisor,docupedido,nropedido,cliente);PEBDDATA2;apdayc;sofia
id_documento_pedido_detalle;0;F;T;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_procedimiento;8;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,docupedido,procpedido);PEBDDATA2;apdayc;sofia
id_regla;9;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;idregla;PEBDDATA2;apdayc;sofia
id_salesforce;58;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;idpedsforce;PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_zona;8;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Concatenate(compania,sucursal,zonadist);PEBDDATA2;apdayc;sofia
idregla;18;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;idregla;PEBDDATA2;apdayc;sofia
importe_base_im1;39;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impbim1;PEBDDATA2;apdayc;sofia
importe_base_im2;42;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impbim2;PEBDDATA2;apdayc;sofia
importe_base_im3;45;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impbim3;PEBDDATA2;apdayc;sofia
importe_base_im4;48;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impbim4;PEBDDATA2;apdayc;sofia
importe_base_im5;51;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impbim5;PEBDDATA2;apdayc;sofia
importe_base_im6;54;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impbim6;PEBDDATA2;apdayc;sofia
importe_caja;33;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impprecaj;PEBDDATA2;apdayc;sofia
importe_cobrar;34;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impcob;PEBDDATA2;apdayc;sofia
importe_im1;41;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impim1;PEBDDATA2;apdayc;sofia
importe_im2;44;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impim2;PEBDDATA2;apdayc;sofia
importe_im3;47;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impim3;PEBDDATA2;apdayc;sofia
importe_im4;50;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impim4;PEBDDATA2;apdayc;sofia
importe_im5;53;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impim5;PEBDDATA2;apdayc;sofia
importe_im6;56;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impim6;PEBDDATA2;apdayc;sofia
importe_valor_venta;38;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;impvalv;PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
monto_descuento;32;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;mondscto;PEBDDATA2;apdayc;sofia
nro_comprobante;14;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;nropedido;PEBDDATA2;apdayc;sofia
nro_documento_almacen;36;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;nrocomalm;PEBDDATA2;apdayc;sofia
pocentaje_im4;49;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;prcim4;PEBDDATA2;apdayc;sofia
porcentaje_im1;40;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;prcim1;PEBDDATA2;apdayc;sofia
porcentaje_im2;43;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;prcim2;PEBDDATA2;apdayc;sofia
porcentaje_im3;46;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;prcim3;PEBDDATA2;apdayc;sofia
porcentaje_im5;52;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;prcim5;PEBDDATA2;apdayc;sofia
porcentaje_im6;55;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;prcim6;PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_Date_to_String(fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
tasa_descuento;31;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;tdscto;PEBDDATA2;apdayc;sofia
usuario_creacion;60;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;62;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_DETALLE;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_almacen;4;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(emisor);PEBDDATA2;apdayc;sofia
cod_compania;3;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_sucursal;5;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
desc_almacen;7;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(descemisor);PEBDDATA2;apdayc;sofia
